Kanton;Datum und Vorlage;Stimmberechtigte;Abgegebene Stimmen;Beteiligung in %;Gültige Stimmzettel;Ja;Nein;Ja in %
Basel-Landschaft;12.03.1995 Landwirtschaftsartikel;172322;64908;37.7;63720;25362;38358;39.8
Basel-Landschaft;04.12.1994 Zwangsmassnahmen im Ausländerrecht;172561;80228;46.5;78662;57993;20669;73.7
Basel-Landschaft;04.12.1994 Für eine gesunde Krankenversicherung;172561;80119;46.4;78662;16153;62509;20.5
Basel-Landschaft;04.12.1994 Krankenversicherungsgesetz;172561;80182;46.5;78813;40120;38693;50.9
Basel-Landschaft;25.09.1994 Antirassismusgesetz;172236;85044;49.4;83997;49238;34759;58.6
Basel-Landschaft;25.09.1994 Aufhebung Brotgetreideverbilligung;172236;84053;48.8;81636;54271;27365;66.5
Basel-Landschaft;12.06.1994 UNO-Blauhelme;171952;82510;48.0;81314;38723;42591;47.6
Basel-Landschaft;12.06.1994 Erleichterte Einbürgerung für junge Ausländer;171952;82521;48.0;81629;43278;38351;53.0
Basel-Landschaft;12.06.1994 Kulturförderungsartikel;171952;82077;47.7;80337;44300;36037;55.1
Basel-Landschaft;20.02.1994 Luftfahrtgesetz;172048;74801;43.5;72107;44337;27770;61.5
Basel-Landschaft;20.02.1994 Alpen-Initiative;172048;75190;43.7;74324;38811;35513;52.2
Basel-Landschaft;20.02.1994 Einführung leistungsabhängige Schwerverkehrsabgabe;172048;75018;43.6;73872;55990;17882;75.8
Basel-Landschaft;20.02.1994 Weiterführung Schwerverkehrsabgabe;172048;75044;43.6;74304;60238;14066;81.1
Basel-Landschaft;20.02.1994 Weiterführung Autobahnvignette;172048;75114;43.7;74569;56506;18063;75.8
Basel-Landschaft;28.11.1993 Verminderung Tabakprobleme;161317;78200;48.5;77375;20534;56841;26.5
Basel-Landschaft;28.11.1993 Verminderung Alkoholprobleme;161317;78126;48.4;77301;20386;56915;26.4
Basel-Landschaft;28.11.1993 Besondere Verbrauchssteuern;161317;77871;48.3;76009;48653;27356;64.0
Basel-Landschaft;28.11.1993 Mehrwertsteuer-% für AHV;161317;77963;48.3;76509;50063;26446;65.4
Basel-Landschaft;28.11.1993 Mehrwertsteuer Satz 6,5%;161317;78086;48.4;76890;46515;30375;60.5
Basel-Landschaft;28.11.1993 Einführung Mehrwertsteuer;161317;77989;48.3;76918;53014;23904;68.9
Basel-Landschaft;26.09.1993 Massnahmen in der Arbeitslosenversicherung;161586;79499;49.2;76994;52837;24157;68.6
Basel-Landschaft;26.09.1993 Befristete Massnahmen in der Krankenversicherung;161586;79595;49.3;77511;59764;17747;77.1
Basel-Landschaft;26.09.1993 1. August-Initiative;161586;80031;49.5;79013;68959;10054;87.3
Basel-Landschaft;26.09.1993 Kantonswechsel Laufental zu Basel-Landschaft;161586;79795;49.4;76934;51372;25562;66.8
Basel-Landschaft;26.09.1993 Waffenmissbrauch;161586;79884;49.4;79043;70116;8927;88.7
Basel-Landschaft;06.06.1993 Schweiz ohne neue Kampfflugzeuge;161151;93172;57.8;92133;47377;44756;51.4
Basel-Landschaft;06.06.1993 40 Waffenplätze sind genug;161151;93189;57.8;92422;48820;43602;52.8
Basel-Landschaft;07.03.1993 Abschaffung der Tierversuche;161224;87819;54.5;86147;20140;66007;23.4
Basel-Landschaft;07.03.1993 Aufhebung Spielbankenverbot;161224;87806;54.5;86532;64413;22119;74.4
Basel-Landschaft;07.03.1993 Erhöhung Treibstoffzoll;161224;87764;54.4;86965;52191;34774;60.0
Basel-Landschaft;06.12.1992 EWR-Beitritt;161211;129102;80.1;127873;68001;59872;53.2
Basel-Landschaft;27.09.1992 Bäuerliches Bodenrecht;160992;79944;49.7;76625;45745;30880;59.7
Basel-Landschaft;27.09.1992 Stempelabgaben;160992;80064;49.7;77552;48921;28631;63.1
Basel-Landschaft;27.09.1992 Infrastrukturgesetz;160992;79110;49.1;74116;25991;48125;35.1
Basel-Landschaft;27.09.1992 Entschädigungsgesetz;160992;79669;49.5;76388;23404;52984;30.6
Basel-Landschaft;27.09.1992 Geschätsverkehrsgesetz;160992;79450;49.4;73444;47742;25702;65.0
Basel-Landschaft;27.09.1992 Alpentransit-Beschluss (NEAT);160992;80549;50.0;79617;56948;22669;71.5
Basel-Landschaft;17.05.1992 Reform Sexualstrafrecht;160748;69597;43.3;67933;54443;13490;80.1
Basel-Landschaft;17.05.1992 Zivildienst für Dienstverweigerer;160748;69370;43.2;68659;61126;7533;89.0
Basel-Landschaft;17.05.1992 Fortpflanzungs- und Gentechnologie;160748;69616;43.3;68029;54249;13780;79.7
Basel-Landschaft;17.05.1992 Gewässerschutz-Initiative;160748;69629;43.3;68442;28898;39544;42.2
Basel-Landschaft;17.05.1992 Gewässerschutzgesetz;160748;69609;43.3;68575;49868;18707;72.7
Basel-Landschaft;17.05.1992 Mitwirkung an den Institutionen von Bretton Woods;160748;68656;42.7;65356;40497;24859;62.0
Basel-Landschaft;17.05.1992 Beitritt zu den Institutionen von Bretton Woods;160748;68976;42.9;65817;40325;25492;61.3
Basel-Landschaft;16.02.1992 Weg vom Tierversuch;160622;81227;50.6;80358;25467;54891;31.7
Basel-Landschaft;16.02.1992 Krankenkasseninitiative;160622;80949;50.4;79716;29560;50156;37.1
Basel-Landschaft;02.06.1991 Militärstrafgesetz;160544;62574;39.0;61694;34394;27300;55.7
Basel-Landschaft;02.06.1991 Neuordnung Bundesfinanzen (Einführung Mehrwertsteuer);160544;62414;38.9;60955;29525;31430;48.4
Basel-Landschaft;03.03.1991 Förderung öffentlicher Verkehr;155472;57244;36.8;56535;22152;34383;39.2
Basel-Landschaft;03.03.1991 Stimmrecht für 18-jährige;155472;57478;37.0;57074;44302;12772;77.6
Basel-Landschaft;23.09.1990 Strassenverkehrsgesetz;155470;74522;47.9;73191;36253;36938;49.5
Basel-Landschaft;23.09.1990 Energieartikel;155470;74643;48.0;73393;56726;16667;77.3
